step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,rollout_corr_training_ppl,rollout_corr_training_log_ppl,rollout_corr_kl,rollout_corr_k3_kl,rollout_corr_rollout_ppl,rollout_corr_rollout_log_ppl,rollout_corr_log_ppl_diff,rollout_corr_log_ppl_abs_diff,rollout_corr_log_ppl_diff_max,rollout_corr_log_ppl_diff_min,rollout_corr_ppl_ratio,rollout_corr_chi2_token,rollout_corr_chi2_seq,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob_entropy,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
248,0.013571648290962912,0.0011853270807478111,0.00027122802021040116,0.0,1.0158312916755676,0.015064609058754286,0.00027122802021040116,0.00026324601194360753,1.0155888199806213,0.014849136656266637,0.0002154723529201874,0.0012590806900334428,0.022454574704170227,-0.04788605868816376,1.0002246387302876,0.00054960697889328,0.028214946389198303,0.0186199703020975,2.53125,0.2804510290880278,180.56435108184814,187.27734375,133.67517852783203,5e-06,248,4,0.8936060070991516,0.9906250238418579,0.606249988079071,0.8936060070991516,0.9906250238418579,0.606249988079071,-0.09538791328668594,2.474684953689575,-2.4747097492218018,-0.09538791328668594,2.474684953689575,-2.4747097492218018,656.2890625,3300.0,150.0,0.0,46.765625,182.0,12.0,656.2890625,3300.0,150.0,0.0,0.0,276.5625,445.0,174.0,0.0,4,42,10.703125,0.0,1.0,8.0,8,7.148848056793213,8.0,8,8,3.108754754066467e-05,0.1162965651601553,1.871235515922308,0.5095770036132308,0.0,0.0,0.0,1.871235515922308,0.0,358,3300,4.265373578295112,9.755417704582214e-05,1.2615919522941113,0.0030014999210834503,6.070890935137868,11.624481361359358,3.676861524581909e-05,0.05077523454907579,0.050842853608625,2.5137137649876056e-05,119405,11.624481361359358,5135.928059419111,
249,0.023181222743005492,0.0009826049354160205,0.00023316990996136155,0.0,1.0139173343777657,0.013373169327678625,0.00023316990996136155,0.00019099971152475304,1.0137838870286942,0.013254548380245978,0.00011862083306368731,0.00083367070942586,0.014049991965293884,-0.008113035932183266,1.0001207925379276,0.0002995245158672333,0.022690877318382263,0.015251414821250364,0.830078125,0.2767884144971129,180.56435108184814,187.27734375,133.77224349975586,5e-06,249,4,0.8616892695426941,0.996874988079071,0.0,0.8616892695426941,0.996874988079071,0.0,-0.11634965240955353,0.6609402894973755,-1.982906699180603,-0.11634965240955353,0.6609402894973755,-1.982906699180603,583.4140625,2348.0,102.0,0.0,46.0078125,221.0,12.0,583.4140625,2348.0,102.0,0.0,0.0,269.125,482.0,160.0,0.0,4,42,11.0,0.0625,0.9375,7.25,8,6.893514156341553,8.0,8,8,4.834122955799103e-05,0.1311292015016079,2.220256645232439,0.5088696805323707,0.0,0.0,0.0,2.220256645232439,0.0,250,2327,4.559132127091289,8.923746645450592e-05,1.2168299052864313,0.0031418204307556152,5.593785088509321,11.396243641152978,3.693811595439911e-05,0.06105135620192681,0.051260344453693665,2.879102342044092e-05,109125,11.396243641152978,4787.761802754843,
250,0.010608050914015621,0.0008225873389164917,0.00040476752950624473,0.0,1.007722869515419,0.007510091531003127,0.00040476752950624473,0.00010801570441471009,1.007396176457405,0.007203770703199552,0.0003063205849400674,0.0008042667381005231,0.019732601940631866,-0.012130005285143852,1.0003100223839283,-0.00034549087285995483,-0.011743709444999695,0.01618267994490452,1.7890625,0.25339930425470236,180.56435108184814,187.27734375,133.6513671875,5e-06,250,4,0.9514896273612976,0.9954081773757935,0.0,0.9514896273612976,0.9954081773757935,0.0,-0.10958126187324524,2.3410871028900146,-2.474713087081909,-0.10958126187324524,2.3410871028900146,-2.474713087081909,385.1875,1399.0,69.0,0.0,34.5546875,145.0,12.0,385.1875,1399.0,69.0,0.0,0.0,226.5,380.0,160.0,0.0,4,42,8.484375,0.0,1.0,7.9375,8,7.611916542053223,8.0,8,8,3.484077751636505e-05,0.13363470137119293,1.556339604780078,0.39594295193091966,0.0,0.0,0.0,1.556339604780078,0.0,160,1247,3.88398165628314,9.338371455669403e-05,1.0448390115052462,0.0031169820576906204,4.369490263983607,9.325735323131084,4.628673195838928e-05,0.07877619779902524,0.055807324307545814,3.981023369891975e-05,78296,9.325735323131084,4197.845922444236,
251,0.02173548293649219,0.0010338846695958637,-0.00026214525983636605,0.0,1.0095932930707932,0.009302361454501806,-0.00026214525983636605,0.00023378441291824203,1.0096328854560852,0.009339766967059404,-3.740555652598232e-05,0.0006270519897952909,0.010266564786434174,-0.0067023541778326035,0.9999641887843609,0.0015116184949874878,0.09586518257856369,0.005914049572311342,2.015625,0.2673994643563756,180.56435108184814,187.27734375,133.39144897460938,5e-06,251,5,0.905712366104126,0.995312511920929,0.0,0.905712366104126,0.995312511920929,0.0,-0.042081426829099655,1.707037329673767,-1.2075579166412354,-0.042081426829099655,1.707037329673767,-1.2075579166412354,460.546875,2732.0,102.0,0.0,31.8515625,197.0,12.0,460.546875,2732.0,102.0,0.0,0.0,278.5,473.0,181.0,0.0,4,42,7.890625,0.0,1.0,7.625,8,7.245698928833008,8.0,8,8,0.00012604892253875732,0.12349903769791126,2.0045461375266314,0.3420872436254285,0.0,0.0,0.0,2.0045461375266314,0.0,298,2732,4.539080575108528,0.0001534838229417801,1.1504412069916725,0.0032120998948812485,5.113408589735627,10.842496866360307,5.007162690162659e-05,0.07699882230888089,0.05405408771576172,3.395526221359065e-05,94598,10.842496866360307,4362.371562840736,
252,0.022321370495774318,0.0006160193952382542,0.000767314353652182,0.0,1.015361249446869,0.01474419890291756,0.000767314353652182,0.0002692165337663255,1.01478873193264,0.014199567995092366,0.000544631021512032,0.0012564311350615753,0.012205559760332108,-0.00733609776943922,1.0005483776330948,-0.0004074759781360626,-0.013994552195072174,0.00325280794641003,2.140625,0.2826747725400955,180.56435108184814,187.27734375,133.53905868530273,5e-06,252,5,0.8258213400840759,0.9963265061378479,0.0,0.8258213400840759,0.9963265061378479,0.0,-0.07318686693906784,0.7238935232162476,-2.474644899368286,-0.07318686693906784,0.7238935232162476,-2.474644899368286,626.921875,2324.0,102.0,0.0,54.84375,235.0,12.0,626.921875,2324.0,102.0,0.0,0.0,267.375,428.0,177.0,0.0,4,42,13.0625,0.125,0.875,6.9375,8,6.606570243835449,8.0,8,8,3.222748637199402e-05,0.12058022432029247,2.3767848163843155,0.5878696442960063,0.0,0.0,0.0,2.3767848163843155,0.0,221,2324,4.769273238256574,8.511357009410858e-05,1.2233166471123695,0.0030294042080640793,5.834029844030738,11.858109097927809,3.9342790842056274e-05,0.059433158515771176,0.050965579138907466,2.646461263269048e-05,114470,11.858109097927809,4826.654867764857,
253,0.029163430765038356,0.0011308530629321467,-5.374814352876456e-05,0.0,1.0172937959432602,0.016487717079144204,-5.374814352876456e-05,0.0002523580851322982,1.0172353982925415,0.016427173219199176,6.054397924515342e-05,0.0005768546791387053,0.009282287210226059,-0.007507972419261932,1.0000618249177933,0.0011051222681999207,0.08216928690671921,-0.005908954801270738,1.04296875,0.2820961655536388,180.56435108184814,187.27734375,133.55852890014648,5e-06,253,5,0.8281081318855286,3.2906250953674316,0.0,0.8281081318855286,3.2906250953674316,0.0,0.027894383296370506,2.4748661518096924,-0.46307575702667236,0.027894383296370506,2.4748661518096924,-0.46307575702667236,693.03125,4096.0,86.0,0.0078125,48.8203125,218.0,12.0,693.03125,4096.0,86.0,0.0078125,0.0,231.1875,367.0,160.0,0.0,4,42,11.984375,0.0625,0.9375,7.0625,8,6.624866008758545,8.0,8,8,3.251619637012482e-05,0.13384267129004002,2.2187642510980368,0.5464977413794259,0.0,0.0,0.0,2.2187642510980368,0.0,178,3000,4.60853804089129,0.00010401755571365356,1.238040927797556,0.0031060408800840378,6.080197283998132,11.955463226884604,3.986619412899017e-05,0.05195177482178935,0.051396426745546335,2.6255628741200656e-05,118300,11.955463226884604,4947.52891439519,
254,0.011085463978815824,0.0008795106150500942,-0.00040991542994106567,0.0,1.0090174302458763,0.008840152557240799,-0.00040991542994106567,0.0005978161125312909,1.009309783577919,0.00910008596838452,-0.0002599336894490989,0.0015278623432095628,0.015084642916917801,-0.023650098592042923,0.9997475817799568,0.003827165812253952,0.08714713156223297,0.0059197569789830595,1.140625,0.27802917213283085,180.56435108184814,187.27734375,133.6837272644043,5e-06,254,5,0.9422817826271057,0.9959183931350708,0.8379999995231628,0.9422817826271057,0.9959183931350708,0.8379999995231628,-0.04993991181254387,1.207255244255066,-1.619807243347168,-0.04993991181254387,1.207255244255066,-1.619807243347168,587.8671875,1701.0,69.0,0.0,40.9140625,150.0,12.0,587.8671875,1701.0,69.0,0.0,0.0,265.625,434.0,178.0,0.0,4,26,9.0,0.0,1.0,8.0,8,7.538254261016846,8.0,8,8,3.215111792087555e-05,0.12424237094819546,1.4953630734235048,0.44219140519271605,0.0,0.0,0.0,1.4953630734235048,0.0,265,1701,3.7231490314006805,9.872764348983765e-05,1.2249945607036352,0.0031189750880002975,5.5610933881253,10.535501807928085,3.8018450140953064e-05,0.04947903612636624,0.05090385445939294,2.854975503217752e-05,109247,10.535501807928085,5184.707951822019,
255,0.01665651648363564,0.001382453934638761,3.4726397188045155e-05,0.0,1.007565826177597,0.0073859254425769905,3.4726397188045155e-05,0.00023014001137225404,1.0078820437192917,0.007691979278206418,-0.00030605393305904727,0.0010115986356709072,0.02077505923807621,-0.021875157952308655,0.9997008442878723,0.0008827783167362213,0.0405900776386261,0.01280300144571811,1.28125,0.269100334256656,180.56435108184814,187.27734375,133.54025268554688,5e-06,255,5,0.9156732559204102,0.995312511920929,0.0,0.9156732559204102,0.995312511920929,0.0,-0.11473660171031952,0.7378629446029663,-2.474837064743042,-0.11473660171031952,0.7378629446029663,-2.474837064743042,506.0625,3277.0,69.0,0.0,33.3828125,218.0,12.0,506.0625,3277.0,69.0,0.0,0.0,267.6875,481.0,174.0,0.0,4,42,8.390625,0.0,1.0,7.75,8,7.325386047363281,8.0,8,8,2.9791146516799927e-05,0.11818480677902699,2.129765858873725,0.36694306365097873,0.0,0.0,0.0,2.129765858873725,0.0,216,3277,4.477552924305201,0.00010053068399429321,1.1349787004292011,0.0030733048915863037,5.280419735237956,10.933917716145515,3.705546259880066e-05,0.06912364030358775,0.053316031252402626,3.1030945997438444e-05,99040,10.933917716145515,4529.026217828266,
256,0.020778446982149035,0.0019227232223784085,0.00016107096934803167,0.0,1.0128012597560883,0.012485443956393283,0.00016107096934803167,0.00040788702411403976,1.0123510509729385,0.012060298846336082,0.00042514435634188885,0.0014673891186873789,0.02556430920958519,-0.019392013549804688,1.0004330836236477,0.001255381852388382,-0.014842849224805832,-0.006488386075943708,3.07421875,0.2767736761834644,180.56435108184814,187.27734375,133.58130645751953,5e-06,256,5,0.8698685765266418,0.996874988079071,0.0,0.8698685765266418,0.996874988079071,0.0,-0.09639768302440643,1.2443315982818604,-2.4726197719573975,-0.09639768302440643,1.2443315982818604,-2.4726197719573975,572.4140625,2307.0,102.0,0.0,48.3984375,202.0,12.0,572.4140625,2307.0,102.0,0.0,0.0,279.625,401.0,167.0,0.0,4,42,11.015625,0.0625,0.9375,7.4375,8,6.958949089050293,8.0,8,8,3.102421760559082e-05,0.12097658403217793,2.066606491804123,0.5148334915575106,0.0,0.0,0.0,2.066606491804123,0.0,174,2055,4.474705619737506,9.505636990070343e-05,1.17482528090477,0.0031073298305273056,5.6252175103873014,11.301321756094694,3.871135413646698e-05,0.06107229005087426,0.05157863498764271,2.8491668245544287e-05,109061,11.301321756094694,4825.1435696530125,
257,0.015718453905719798,0.0016796966447145678,0.0002728211580063089,0.0,1.0066694840788841,0.006442986660658789,0.0002728211580063089,0.0001908270534912715,1.006501942873001,0.006285797755481326,0.00015718919333096437,0.00046278789233156203,0.009756162762641907,-0.007335375994443893,1.0001580007374287,0.0002174191176891327,-0.011532366275787354,0.017058250698028132,1.984375,0.269591360442917,180.56435108184814,187.27734375,133.7201690673828,5e-06,257,5,0.916287362575531,0.9984375238418579,0.0,0.916287362575531,0.9984375238418579,0.0,-0.1396731734275818,1.177394986152649,-2.474863052368164,-0.1396731734275818,1.177394986152649,-2.474863052368164,450.171875,2593.0,116.0,0.0,31.8828125,169.0,12.0,450.171875,2593.0,116.0,0.0,0.0,305.6875,482.0,160.0,0.0,4,42,8.359375,0.0,1.0,7.8125,8,7.3302998542785645,8.0,8,8,4.8821792006492615e-05,0.1284634880721569,1.7246407270431519,0.34563083872490097,0.0,0.0,0.0,1.7246407270431519,0.0,292,2593,4.3124083224684,9.521469473838806e-05,1.17011265642941,0.0031779631972312927,5.052699496969581,10.56344603560865,4.7886744141578674e-05,0.074839615467502,0.05222428420640393,3.2847164829264006e-05,96750,10.56344603560865,4579.471494144165,
258,0.021565795061178505,0.0011293678835500032,0.00025415737809453276,0.0,1.0085666924715042,0.008296843770949636,0.00025415737809453276,0.00020926412423705187,1.0083313137292862,0.00808797094214242,0.00020887284426862607,0.0006885033453727374,0.03414398431777954,-0.007984820753335953,1.0002122819423676,0.0003150664269924164,0.004193328320980072,0.002744364959653467,1.029296875,0.2792526712998713,180.56435108184814,187.27734375,133.50829315185547,5e-06,258,5,0.8584420084953308,0.9955000281333923,0.0,0.8584420084953308,0.9955000281333923,0.0,-0.05758881941437721,2.474865674972534,-2.4744644165039062,-0.05758881941437721,2.474865674972534,-2.4744644165039062,564.5703125,2862.0,69.0,0.0,42.7890625,235.0,12.0,564.5703125,2862.0,69.0,0.0,0.0,290.125,554.0,177.0,0.0,4,42,9.671875,0.0,1.0,7.3125,8,6.867536544799805,8.0,8,8,3.236532211303711e-05,0.11417439766228199,2.306022686883807,0.4337955061928369,0.0,0.0,0.0,2.306022686883807,0.0,222,2323,5.016238844022155,0.00010905973613262177,1.2070574555546045,0.0031337235122919083,5.646635523065925,11.896962886676192,3.890320658683777e-05,0.06941450002106352,0.05161411251328529,2.8644377220426762e-05,109401,11.896962886676192,4597.854134794429,
259,0.012755326461046934,0.0012194230512250215,7.274697145476239e-05,0.0,1.014704316854477,0.012708666759863263,7.274697145476239e-05,0.0003916096281386672,1.0137170106172562,0.01196608292957535,0.0007425833819070249,0.0018779406091198325,0.18364377319812775,-0.011967271566390991,1.000838689506054,0.0010571852326393127,0.0560472309589386,0.013015720127441455,1.69921875,0.273888287769723,180.56435108184814,187.27734375,133.5276756286621,5e-06,259,5,0.9286074638366699,0.9959183931350708,0.0,0.9286074638366699,0.9959183931350708,0.0,-0.09435737133026123,0.5595480799674988,-2.4691483974456787,-0.09435737133026123,0.5595480799674988,-2.4691483974456787,527.4140625,2827.0,117.0,0.0,36.578125,226.0,12.0,527.4140625,2827.0,117.0,0.0,0.0,304.4375,500.0,178.0,0.0,4,42,8.640625,0.0,1.0,7.8125,8,7.428858757019043,8.0,8,8,4.9544498324394226e-05,0.12380892410874367,2.251118276268244,0.39312919120129663,0.0,0.0,0.0,2.251118276268244,0.0,207,2827,4.604720551520586,9.966641664505005e-05,1.167798226699233,0.0030449964106082916,5.554004177451134,11.363444240763783,3.723427653312683e-05,0.06820898771305435,0.05216153889996087,2.8597691619864306e-05,106477,11.363444240763783,4685.067209554207,
260,0.07331179080938455,0.000609809150773799,0.000592358813349847,0.0,1.041386902332306,0.025760524600627832,0.000592358813349847,0.0002251337970519702,1.0409643799066544,0.025476820871517702,0.0002837031272377999,0.0006247375506802655,0.005538195371627808,-0.009223725646734238,1.0002847127616405,-0.00026907771825790405,-0.041648901998996735,0.01672857312951237,1.20703125,0.2977876024790075,180.56435108184814,187.27734375,133.5936393737793,5e-06,260,5,0.7678853273391724,0.9984375238418579,0.0,0.7678853273391724,0.9984375238418579,0.0,-0.07161876559257507,2.4748661518096924,-2.47275972366333,-0.07161876559257507,2.4748661518096924,-2.47275972366333,976.734375,3222.0,148.0,0.0,68.4296875,643.0,9.0,976.734375,3222.0,148.0,0.0,0.0,302.375,482.0,174.0,0.0,4,42,14.40625,0.0625,0.9375,6.6875,8,6.143082618713379,8.0,8,8,4.06559556722641e-05,0.09188411571085453,5.793093204498291,0.7357131083408603,0.0,0.0,0.0,5.793093204498291,0.0,215,964,8.0024323631078,0.00010428205132484436,1.539738330990076,0.0031310897320508957,8.147146947681904,17.71609165519476,3.78582626581192e-05,0.06400819346281295,0.04976086234124027,1.912396157025088e-05,163726,17.71609165519476,4620.827301714479,
261,0.004364958731457591,0.0005552354705287144,-1.6858294202393154e-05,0.0,1.0014574453234673,0.0014199476117937593,-1.6858294202393154e-05,6.188001935658605e-05,1.0014629364013672,0.0014318073190224823,-1.1859742926390027e-05,0.00020751020178977342,0.016965143382549286,-0.002233712002635002,0.9999887980520725,0.00025863945484161377,0.010332457721233368,0.012531312357168645,1.376953125,0.2553080647228627,180.56435108184814,187.27734375,133.6471939086914,5e-06,261,5,0.9433430433273315,0.9918367266654968,0.0,0.9433430433273315,0.9918367266654968,0.0,-0.0941241905093193,0.35933932662010193,-2.47481107711792,-0.0941241905093193,0.35933932662010193,-2.47481107711792,361.65625,2220.0,116.0,0.0,25.484375,221.0,12.0,361.65625,2220.0,116.0,0.0,0.0,247.5,368.0,173.0,0.0,4,42,6.53125,0.0,1.0,7.9375,8,7.546744346618652,8.0,8,8,3.220699727535248e-05,0.13595614209771156,2.10182604752481,0.2885848134319531,0.0,0.0,0.0,2.10182604752481,0.0,265,2220,4.2625704519450665,8.916296064853668e-05,1.106685247272253,0.0030782800167798996,4.2896224912256,9.685501100495458,3.914535045623779e-05,0.09208006679221176,0.055014909085641,3.9479300476836554e-05,77972,9.685501100495458,4025.1918404103726,
262,0.015095371112693101,0.0010862307462957688,-4.196549139257044e-05,0.0,1.0110750794410706,0.010797129161801422,-4.196549139257044e-05,0.00016707941532383142,1.0110720843076706,0.010801690616062842,-4.562061448609711e-06,0.0007096159952908465,0.02199999988079071,-0.00911092571914196,0.9999975450336933,0.0008097738027572632,0.06377014890313148,0.02468581912398804,1.85546875,0.2802177368453681,180.56435108184814,187.27734375,133.64344024658203,5e-06,262,5,0.9110381007194519,0.9959183931350708,0.0,0.9110381007194519,0.9959183931350708,0.0,-0.16339433193206787,2.4746551513671875,-2.4687106609344482,-0.16339433193206787,2.4746551513671875,-2.4687106609344482,624.71875,2295.0,86.0,0.0,50.59375,187.0,12.0,624.71875,2295.0,86.0,0.0,0.0,283.9375,559.0,174.0,0.0,4,42,11.75,0.0,1.0,7.8125,8,7.288304805755615,8.0,8,8,3.0212104320526123e-05,0.11936983466148376,1.92180853523314,0.5494867950910702,0.0,0.0,0.0,1.92180853523314,0.0,310,1866,4.518096612766385,9.367987513542175e-05,1.2363984864205122,0.0029699578881263733,5.911452755331993,11.699975306168199,4.093348979949951e-05,0.056501633394607384,0.050825848224816804,2.5535284659063636e-05,116308,11.699975306168199,4970.437840953507,
263,0.026689312420785427,0.0005938999274803791,0.0008497826235043249,0.0,1.0149424001574516,0.01433967823322746,0.0008497826235043249,0.0003987749289775522,1.0138424634933472,0.013265767815028084,0.0010739110646227346,0.001687097053945763,0.036161962896585464,-0.008246712386608124,1.0010955482721329,-0.00016118958592414856,0.1471077799797058,0.013778176682535559,1.64453125,0.2753342074535607,180.56435108184814,187.27734375,133.5897331237793,5e-06,263,5,0.8538758754730225,0.9921875,0.0,0.8538758754730225,0.9921875,0.0,-0.07715997099876404,1.2196346521377563,-1.591797113418579,-0.07715997099876404,1.2196346521377563,-1.591797113418579,675.9453125,3259.0,102.0,0.0,47.03125,234.0,13.0,675.9453125,3259.0,102.0,0.0,0.0,238.5625,401.0,160.0,0.0,4,42,11.734375,0.0,1.0,7.375,8,6.8310065269470215,8.0,8,8,3.484264016151428e-05,0.14283790811896324,2.3315741773694754,0.5172482586640399,0.0,0.0,0.0,2.3315741773694754,0.0,331,3163,4.861382061615586,0.00010063499212265015,1.2352204620838165,0.0030124224722385406,6.1734304670244455,12.297180879861116,4.079192876815796e-05,0.05618730783989536,0.052738669767928834,2.5734663217394436e-05,117057,12.297180879861116,4759.505497382016,
264,0.02252685304847546,0.0012286586716072634,0.0004254957213092325,0.0,1.0127676874399185,0.012343973101451411,0.0004254957213092325,0.0001716412442773589,1.0124904364347458,0.012084727610272239,0.00025924602475413394,0.0006733279560080518,0.011273965239524841,-0.007483083754777908,1.0002606511116028,-0.00018953531980514526,-0.013678360730409622,0.005883077159523964,0.73828125,0.27560185011028976,180.56435108184814,187.27734375,133.7113037109375,5e-06,264,5,0.8178325295448303,0.9918367266654968,0.0,0.8178325295448303,0.9918367266654968,0.0,-0.05248483642935753,2.4748663902282715,-1.6117807626724243,-0.05248483642935753,2.4748663902282715,-1.6117807626724243,604.4921875,2950.0,116.0,0.0,48.9765625,216.0,12.0,604.4921875,2950.0,116.0,0.0,0.0,248.3125,477.0,160.0,0.0,4,42,12.53125,0.0625,0.9375,6.9375,8,6.542660713195801,8.0,8,8,3.07522714138031e-05,0.1312043610960245,2.234534591436386,0.5482863185170572,0.0,0.0,0.0,2.234534591436386,0.0,215,2794,4.53201923891902,9.823404252529144e-05,1.2018194869160652,0.0031185951083898544,5.680406017228961,11.441243287175894,3.946945071220398e-05,0.05857213879055276,0.0520379081635867,2.8569289828505705e-05,109159,11.441243287175894,4770.416870793782,
